loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2024-07-26T11:52:57.037+01:00,1,1721991176.999869,53.38827417981552,-1.483659804700977,69.9724,0.1854293,1.611423,2.535993671600516,180,3.372059352760916,4.738539094937012,-9999
2024-07-26T11:52:58.041+01:00,2,1721991177.999865,53.38827258769776,-1.483661077409363,69.66301,0.1517804,1.403521,2.535992655148423,180,3.374807832933789,4.736582008532902,-9999
2024-07-26T11:52:59.041+01:00,3,1721991178.999862,53.38827051387455,-1.483660252195672,69.42779,0.1023047,1.358674,2.535993313179593,180,3.371749081426966,4.738759876242439,-9999
2024-07-26T11:53:00.040+01:00,4,1721991179.999858,53.38826986295476,-1.483661013137768,69.50887,0,1.383244,2.535992705550694,180,3.36750544555714,4.741776471632951,-9999
2024-07-26T11:53:01.039+01:00,5,1721991180.999854,53.38826986295476,-1.483661013137768,69.50887,0,1.431422,2.535992705550694,180,3.344305152822456,4.75816772272626,-9999
2024-07-26T11:53:02.042+01:00,6,1721991181.99985,53.38826986295476,-1.483661013137768,69.50887,0,1.505015,2.535992705550694,180,3.296131295729423,4.791665213065486,-9999
2024-07-26T11:53:03.047+01:00,7,1721991182.999847,53.38826986295476,-1.483661013137768,69.50887,0,1.472665,2.535992705550694,180,3.296663661406623,4.791298961278654,-9999
2024-07-26T11:53:04.040+01:00,8,1721991183.999844,53.38826986295476,-1.483661013137768,69.50887,0,1.442864,2.535992705550694,180,3.301563252690279,4.787924093098597,-9999
2024-07-26T11:53:05.036+01:00,9,1721991184.99984,53.38826986295476,-1.483661013137768,69.50887,0,1.5125,2.535992705550694,180,3.25580571377276,4.819156169595822,-9999
2024-07-26T11:53:06.038+01:00,10,1721991185.999836,53.38826986295476,-1.483661013137768,69.50887,0,1.520676,2.535992705550694,180,3.229233547680758,4.837001935840214,-9999
2024-07-26T11:53:07.040+01:00,11,1721991186.999833,53.38826986295476,-1.483661013137768,69.50887,0,1.389163,2.535992705550694,180,3.270027979517657,4.809517028347078,-9999
2024-07-26T11:53:08.041+01:00,12,1721991187.999831,53.38826986295476,-1.483661013137768,69.50887,0,1.394757,2.535992705550694,180,3.290700669386276,4.79539634830006,-9999
2024-07-26T11:53:09.037+01:00,13,1721991188.999826,53.38827854373515,-1.483686821714502,70.19612,0.06303887,1.397035,2.535972107017723,180,3.299989134452959,4.789009161118952,-9999
2024-07-26T11:53:10.043+01:00,14,1721991189.999823,53.38827122929161,-1.48368057795766,70.44423,0,0.9807252,2.53597708860554,180,3.297276953108139,4.790876926752632,-9999
2024-07-26T11:53:11.048+01:00,15,1721991190.99982,53.38827122929161,-1.48368057795766,70.44423,0,1.11543,2.53597708860554,180,3.285573623664284,4.798910605155131,-9999
2024-07-26T11:53:12.042+01:00,16,1721991191.999816,53.38827122929161,-1.48368057795766,70.44423,0,1.493434,2.53597708860554,180,3.26047747436591,4.815996643680447,-9999
2024-07-26T11:53:13.037+01:00,17,1721991192.999812,53.38827122929161,-1.48368057795766,70.44423,0,1.520907,2.53597708860554,180,3.244915104575528,4.826495933582295,-9999
2024-07-26T11:53:14.044+01:00,18,1721991193.99981,53.38827122929161,-1.48368057795766,70.44423,0,1.463605,2.53597708860554,180,3.274636864614323,4.806380180312177,-9999
2024-07-26T11:53:15.038+01:00,19,1721991194.999806,53.38827122929161,-1.48368057795766,70.44423,0,1.523842,2.53597708860554,180,3.240956732998581,4.829154841959409,-9999
2024-07-26T11:53:16.042+01:00,20,1721991195.999804,53.38825382289566,-1.483701800712214,70.07381,0,1.489727,2.535960142019568,180,3.232420257971,4.834872936142947,-9999
2024-07-26T11:53:17.035+01:00,21,1721991196.9998,53.38825382289566,-1.483701800712214,70.07381,0,1.483073,2.535960142019568,180,3.21111584783515,4.849048571067399,-9999
2024-07-26T11:53:18.036+01:00,22,1721991197.999796,53.38825382289566,-1.483701800712214,70.07381,0,1.415106,2.535960142019568,180,3.217006409856746,4.845142597667218,-9999
2024-07-26T11:53:19.042+01:00,23,1721991198.999794,53.38825382289566,-1.483701800712214,70.07381,0,1.387961,2.535960142019568,180,3.229551641708428,4.836789557788021,-9999
2024-07-26T11:53:20.041+01:00,24,1721991199.99979,53.38825382289566,-1.483701800712214,70.07381,0,1.37453,2.535960142019568,180,3.24389604152145,4.827180906553048,-9999
2024-07-26T11:53:21.038+01:00,25,1721991200.999786,53.38825382289566,-1.483701800712214,70.07381,0,1.390429,2.535960142019568,180,3.25001976279502,4.823060084036963,-9999
2024-07-26T11:53:22.038+01:00,26,1721991201.999784,53.38825382289566,-1.483701800712214,70.07381,0,1.399078,2.535960142019568,180,3.239348523115713,4.830233760241515,-9999
2024-07-26T11:53:23.038+01:00,27,1721991202.99978,53.38824416775354,-1.48367284927292,70.71464,0,1.298544,2.535983248984954,180,3.234687815255859,4.833356160125603,-9999
2024-07-26T11:53:24.039+01:00,28,1721991203.999777,53.38824416775354,-1.48367284927292,70.71464,0,1.296656,2.535983248984954,180,3.23167708944165,4.835369708964018,-9999
2024-07-26T11:53:25.038+01:00,29,1721991204.999774,53.38824416775354,-1.48367284927292,70.71464,0,1.298968,2.535983248984954,180,3.223183132389132,4.841035790806655,-9999
2024-07-26T11:53:26.041+01:00,30,1721991205.99977,53.38824416775354,-1.48367284927292,70.71464,0,1.110128,2.535983248984954,180,3.229243857479562,4.836995052893826,-9999
2024-07-26T11:53:27.040+01:00,31,1721991206.999767,53.38824416775354,-1.48367284927292,70.71464,0,0.9816323,2.535983248984954,180,3.237983520716227,4.831148906042846,-9999
2024-07-26T11:53:28.039+01:00,32,1721991207.999764,53.38824416775354,-1.48367284927292,70.71464,0,0.9863971,2.535983248984954,180,3.241124233782218,4.829042424122868,-9999
2024-07-26T11:53:29.036+01:00,33,1721991208.999761,53.38824416775354,-1.48367284927292,70.71464,0,1.513221,2.535983248984954,180,3.21426541830966,4.846961404163175,-9999
2024-07-26T11:53:30.042+01:00,34,1721991209.999758,53.38824416775354,-1.48367284927292,70.71464,0,1.542231,2.535983248984954,180,3.18297285417364,4.86756826787078,-9999
2024-07-26T11:53:31.036+01:00,35,1721991210.999754,53.38824416775354,-1.48367284927292,70.71464,0,1.435576,2.535983248984954,180,3.235646926283304,4.832714144372937,-9999
2024-07-26T11:53:32.039+01:00,36,1721991211.999752,53.38824416775354,-1.48367284927292,70.71464,0,1.432098,2.535983248984954,180,3.25080341866634,4.822531924827048,-9999
2024-07-26T11:53:33.035+01:00,37,1721991212.999748,53.38824416775354,-1.48367284927292,70.71464,0,1.410602,2.535983248984954,180,3.265128458524012,4.812844603986861,-9999
2024-07-26T11:53:34.038+01:00,38,1721991213.999745,53.38824416775354,-1.48367284927292,70.71464,0,1.425959,2.535983248984954,180,3.267116949966264,4.811494972254671,-9999
2024-07-26T11:53:35.037+01:00,39,1721991214.999741,53.38826360967074,-1.483676379565521,70.83238,0.1117517,1.479488,2.535980437403006,180,3.229476457251939,4.836839758028407,-9999
2024-07-26T11:53:36.038+01:00,40,1721991215.999738,53.38825869135695,-1.483667282621985,70.7856,0.02529843,1.368276,2.535987697308063,180,3.309963114673939,4.782120995153388,-9999
2024-07-26T11:53:37.039+01:00,41,1721991216.999734,53.38825538171982,-1.483678181609994,70.9651,0.1204472,1.366088,2.535978996218164,180,3.33311762307385,4.766011324319673,-9999
2024-07-26T11:53:38.043+01:00,42,1721991217.999732,53.38825631312002,-1.483674782127837,71.30617,0.1518287,1.377391,2.535981710124802,180,3.343964665011097,4.758407018314644,-9999
2024-07-26T11:53:39.045+01:00,43,1721991218.999729,53.38825663965424,-1.48367469174554,70.87876,0.223993,1.593179,2.535981782379523,180,3.352997906197989,4.752046093402371,-9999
2024-07-26T11:53:40.039+01:00,44,1721991219.999725,53.38825412029124,-1.483645714171252,70.73531,0.3451015,1.677807,2.536004912568251,180,3.354141403609246,4.751239046541759,-9999
2024-07-26T11:53:41.042+01:00,45,1721991220.999723,53.38824764753559,-1.483629515291531,71.13628,0.5191108,1.590884,16.76042913891359,180,3.348536352008084,4.755190987969803,-9999
2024-07-26T11:53:42.045+01:00,46,1721991221.99972,53.38822169373788,-1.483603698163994,70.07882,1.510938,1.191862,145.6873730570043,40.54849316025905,3.333198056269619,4.765955072225216,-9999
2024-07-26T11:53:43.041+01:00,47,1721991222.999716,53.38822542293386,-1.483556226586865,69.32532,1.754554,1.220179,116.6478835811281,28.62265720346684,3.360456631289746,4.746774511392932,-9999
2024-07-26T11:53:44.047+01:00,48,1721991223.999713,53.38824224591611,-1.483526161931325,69.47228,1.609721,1.263463,81.09511061577027,28.24782635121304,3.369066576273267,4.74066740421928,-9999
2024-07-26T11:53:45.040+01:00,49,1721991224.99971,53.38825793691353,-1.483487721823622,70.36024,2.329076,1.275703,70.59701444183845,21.55410005422493,3.371908201046859,4.738646654531415,-9999
2024-07-26T11:53:46.041+01:00,50,1721991225.999707,53.38825413545226,-1.48346048266397,69.16975,2.208863,1.350149,89.51311614882661,22.97987613393815,3.372160846081113,4.738466868191267,-9999
2024-07-26T11:53:47.041+01:00,51,1721991226.999703,53.38825295351876,-1.483479887652118,69.59429,0.808691,1.27073,110.6196148425954,62.96461008951815,3.364820013459864,4.743682463003694,-9999
2024-07-26T11:53:48.037+01:00,52,1721991227.9997,53.38823981583014,-1.483472165757817,70.07765,1.164614,1.181986,138.5640550061725,43.66666113259117,3.35578455967692,4.750078633225224,-9999
2024-07-26T11:53:49.038+01:00,53,1721991228.999698,53.38822405353093,-1.483471047520281,70.55718,1.476639,1.12872,158.0378413204138,32.6071935729312,3.362858222463885,4.745073403899656,-9999
2024-07-26T11:53:50.044+01:00,54,1721991229.999694,53.38821035240636,-1.48347361312691,70.22298,1.572968,1.147627,173.7582379531446,32.50078994447511,3.366399205956567,4.742561904595851,-9999
2024-07-26T11:53:51.044+01:00,55,1721991230.999691,53.38819407367848,-1.483475798039013,70.37341,1.882807,1.186068,179.8472441406118,28.18890255790743,3.359092967306449,4.747739616889409,-9999
2024-07-26T11:53:52.036+01:00,56,1721991231.999687,53.38818686155877,-1.483458856823486,70.02251,1.526321,1.13134,159.2186887936814,34.85948711480832,3.359713712972648,4.747300369647194,-9999
2024-07-26T11:53:53.039+01:00,57,1721991232.999685,53.38818058119339,-1.483426301271452,69.73054,1.769706,1.134582,125.4789123472629,28.4535453932304,3.36225826036564,4.745498543187201,-9999
