loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2024-07-26T11:39:58.030+01:00,1,1721990397.998895,53.38792048048453,-1.484148768976233,72.50258,0.1968417,1.214408,-1,-1,3.336500784418364,4.76364351608771,-9999
2024-07-26T11:39:59.037+01:00,2,1721990398.998888,53.3879272373786,-1.484149032875636,72.78118,0.1099931,1.260805,-1,-1,3.333497259001761,4.765745802811621,-9999
2024-07-26T11:40:00.036+01:00,3,1721990399.99888,53.38789810842721,-1.484109714455958,72.61633,1.854305,2.008142,138.1395585194871,55.96791652708304,3.299420748451976,4.789400772275529,-9999
2024-07-26T11:40:01.027+01:00,4,1721990400.998874,53.38788879720077,-1.484115331207905,72.50906,1.695207,1.775972,170.5596556791051,48.66722322353044,3.303550983360593,4.786552823601354,-9999
2024-07-26T11:40:02.035+01:00,5,1721990401.998866,53.38789009725607,-1.484115895401642,72.52607,0,0.7019743,170.8375070595521,180,3.295091928088991,4.792380016049605,-9999
2024-07-26T11:40:03.037+01:00,6,1721990402.998859,53.38789009725607,-1.484115895401642,72.52607,0,0.5756745,170.8375070595521,180,3.248025976979109,4.824402997849345,-9999
2024-07-26T11:40:04.037+01:00,7,1721990403.998851,53.38788682334818,-1.484100400377882,72.52566,0.4245246,1.60274,-1,-1,3.15177726765944,4.887825394575182,-9999
2024-07-26T11:40:05.037+01:00,8,1721990404.998845,53.38789738572181,-1.484099421058223,72.53084,0.2179602,1.631001,-1,-1,3.115405270299919,4.91108817214437,-9999
2024-07-26T11:40:06.031+01:00,9,1721990405.998837,53.38789751859085,-1.484098810416929,72.58692,0,0.7030854,-1,-1,3.179274214485698,4.869984856433866,-9999
2024-07-26T11:40:07.030+01:00,10,1721990406.998829,53.3879106891938,-1.484107158325342,72.60228,0,1.200611,-1,-1,3.212958259662685,4.847827993488854,-9999
2024-07-26T11:40:08.035+01:00,11,1721990407.998822,53.3879106891938,-1.484107158325342,72.60228,0,0.7203345,351.7712037697132,180,3.197816092723994,4.857829687206447,-9999
2024-07-26T11:40:09.031+01:00,12,1721990408.998815,53.3879106891938,-1.484107158325342,72.60228,0,0.546355,351.5458097891361,180,3.202598215116983,4.854678331807201,-9999
2024-07-26T11:40:10.034+01:00,13,1721990409.998807,53.38791854620703,-1.484118824799332,72.41277,0,0.4318568,-1,-1,3.199448361954154,4.856754802538184,-9999
2024-07-26T11:40:11.037+01:00,14,1721990410.998799,53.38791131619016,-1.484104906771371,72.45338,0.07517045,1.3018,-1,-1,3.186471011739598,4.865278977009649,-9999
2024-07-26T11:40:12.033+01:00,15,1721990411.998792,53.38790643015781,-1.484121736358324,72.45844,0.1533555,0.9792671,-1,-1,3.243832057155101,4.827223903835592,-9999
2024-07-26T11:40:13.034+01:00,16,1721990412.998784,53.38790628754486,-1.484121087439797,72.45763,0,0.56473,187.6801896009487,180,3.247234186695571,4.824935975693811,-9999
2024-07-26T11:40:14.037+01:00,17,1721990413.998777,53.38790628754486,-1.484121087439797,72.45763,0,0.4447973,187.6801896009487,180,3.236859644881147,4.831901972528907,-9999
2024-07-26T11:40:15.033+01:00,18,1721990414.998769,53.38790628754486,-1.484121087439797,72.45763,0,0.3936864,187.6801896009487,180,3.221958247733518,4.841851100834349,-9999
2024-07-26T11:40:16.026+01:00,19,1721990415.99876,53.38790628754486,-1.484121087439797,72.45763,0,0.9844346,187.6801896009487,180,3.242433672460487,4.828163306318794,-9999
2024-07-26T11:40:17.035+01:00,20,1721990416.998754,53.38790628754486,-1.484121087439797,72.45763,0,1.524266,187.6801896009487,180,3.206233619619344,4.852278125706674,-9999
2024-07-26T11:40:18.035+01:00,21,1721990417.998746,53.38790628754486,-1.484121087439797,72.45763,0,1.460099,187.6801896009487,180,3.233151332954271,4.834384086003599,-9999
2024-07-26T11:40:19.030+01:00,22,1721990418.998738,53.38790628754486,-1.484121087439797,72.45763,0,1.436016,187.6801896009487,180,3.262251202454616,4.814795335720123,-9999
2024-07-26T11:40:20.037+01:00,23,1721990419.998731,53.38790628754486,-1.484121087439797,72.45763,0,1.427051,187.6801896009487,180,3.303122923685326,4.786848230706019,-9999
2024-07-26T11:40:21.027+01:00,24,1721990420.998723,53.38788543939756,-1.48413067326549,72.63988,0.0183582,1.418126,0.7020632554210026,180,3.299012687961821,4.78968185973304,-9999
2024-07-26T11:40:22.034+01:00,25,1721990421.998715,53.38788534669697,-1.484130675165624,72.64322,0,1.466407,0.7020632538966591,180,3.251288013640369,4.82220523050889,-9999
2024-07-26T11:40:23.035+01:00,26,1721990422.998707,53.3878899434009,-1.484124399713772,72.32397,0.1151829,1.597994,0.7020694831214802,180,3.233770265805434,4.833970097216313,-9999
