loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2024-07-26T11:56:19.036+01:00,1,1721991378.999621,53.3876238205036,-1.483737761156153,70.24913,0.17,0.79,-1,-1,3,3.535533905932737,-9999
2024-07-26T11:56:20.042+01:00,2,1721991379.999892,53.38761095428223,-1.483746729792546,69.61302,1.52,0.97,260.15625,39.18347021166417,3,3.535533905932737,-9999
2024-07-26T11:56:21.038+01:00,3,1721991380.999901,53.38759833951796,-1.483757626266669,69.76866,0.96,1.25,253.828125,64.88777383217244,3,3.535533905932737,-9999
2024-07-26T11:56:22.040+01:00,4,1721991381.9999,53.38758756877238,-1.48375670425732,69.54283,0.96,0.87,248.90625,85.88538043524659,3,3.535533905932737,-9999
2024-07-26T11:56:23.042+01:00,5,1721991382.999908,53.38757792958373,-1.483750082553815,70.35289,0.42,1.2,213.3984375,85.15769208107344,3,3.535533905932737,-9999
2024-07-26T11:56:24.031+01:00,6,1721991383.999916,53.38757072114701,-1.483738012613248,70.27806,0.48,1.09,133.59375,79.90162928831684,3,3.535533905932737,-9999
2024-07-26T11:56:25.037+01:00,7,1721991384.999916,53.38756661401445,-1.48372443393011,70.39891,0.42,1.05,99.4921875,87.58206772696947,3,3.535533905932737,-9999
2024-07-26T11:56:26.052+01:00,8,1721991385.999918,53.387561459144,-1.483706161381196,70.38048,0,1.05,99.4921875,87.58206772696947,3,3.535533905932737,-9999
2024-07-26T11:56:27.047+01:00,9,1721991386.999933,53.38756145914433,-1.483706161381196,70.38049,0,1.173936,-1,-1,3.540589695805691,4.613974603174945,-9999
2024-07-26T11:56:28.039+01:00,10,1721991387.999933,53.38755865120677,-1.483698114754151,70.0108,0.15,0.8497058,-1,-1,3.540589705628153,4.61397459563756,-9999
2024-07-26T11:56:29.034+01:00,11,1721991388.999931,53.38755707850605,-1.483683044197299,69.66705,0.42,1.128713,83.3203175324992,77.18680316143205,3.540589711294456,4.613974591289454,-9999
2024-07-26T11:56:30.036+01:00,12,1721991389.99993,53.38755638809292,-1.483684200794887,68.65881,0.32,1.185116,-1,-1,3.5405897128861,4.613974590068086,-9999
2024-07-26T11:56:31.042+01:00,13,1721991390.999928,53.38755697482614,-1.483683194966506,68.27203,0.2,1.498166,-1,-1,3.503257311000367,4.642383573737882,-9999
2024-07-26T11:56:32.035+01:00,14,1721991391.999932,53.3875605790445,-1.483668023721765,69.12493,0.32,1.296919,-1,-1,3.537450181073744,4.61638205191145,-9999
2024-07-26T11:56:33.043+01:00,15,1721991392.999936,53.38758253310808,-1.483601008057879,68.72015,2.63,1.343629,61.52346538967109,27.93956673054491,3.517923406971607,4.631279729779894,-9999
2024-07-26T11:56:34.035+01:00,16,1721991393.999937,53.38760057571773,-1.483561502780268,68.58758,2.8,1.356475,56.95315331464275,27.77458677697621,3.476844940631451,4.662197581784187,-9999
2024-07-26T11:56:35.038+01:00,17,1721991394.999936,53.38762218480223,-1.483521252460911,68.35332,2.8,0.8471923,50.97658874274586,15.57941124238211,3.540589482724072,4.613974766685717,-9999
2024-07-26T11:56:36.039+01:00,18,1721991395.999936,53.38764914971207,-1.483469810770526,68.02575,3.46,0.7828346,48.51565627018079,13.76877928989763,3.540589386179768,4.613974840770158,-9999
2024-07-26T11:56:37.037+01:00,19,1721991396.999935,53.38767055755195,-1.483422586671727,68.50213,3.54,0.8730862,49.57034500851916,15.63687679136129,3.54058930179831,4.61397490552129,-9999
