loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2025-02-18T11:01:12.038Z,1,1739876471.999458,53.38747566542865,-1.483794720706154,77.1659,0.718728,1.668883,110.3783324084366,117.632415097161,3.330932798384383,4.767538539480936,-9999
2025-02-18T11:01:13.046Z,2,1739876472.999444,53.38748920456632,-1.483766905503951,77.18001,1.24639,1.745991,51.94219117662642,79.69407283621567,3.321857718827927,4.773866182524616,-9999
2025-02-18T11:01:14.044Z,3,1739876473.999429,53.38750367778695,-1.483759979338632,77.00897,1.391399,1.682495,24.42521952629255,59.94412573366458,3.329145139550163,4.768787023195559,-9999
2025-02-18T11:01:15.043Z,4,1739876474.999413,53.3875196952153,-1.483752699282279,76.58326,1.700512,1.828061,21.72711186502093,51.61848676155794,3.322985904828052,4.773080945165599,-9999
2025-02-18T11:01:16.049Z,5,1739876475.9994,53.38753069449982,-1.48373170357811,76.26869,1.888468,1.735988,38.69694483000435,51.27363667452398,3.322408642237182,4.773482779562164,-9999
2025-02-18T11:01:17.046Z,6,1739876476.999385,53.38754143237082,-1.483706455518935,76.03088,1.944929,1.745935,53.21569846189604,50.99403024256435,3.323406011217899,4.772788442555313,-9999
2025-02-18T11:01:18.051Z,7,1739876477.99937,53.38755032221158,-1.48367706787268,75.81619,1.82396,1.784104,58.5862962758944,54.28585921853656,3.321705604545621,4.773972026470101,-9999
2025-02-18T11:01:19.046Z,8,1739876478.999356,53.38756180187826,-1.483644089802664,75.54478,1.884791,1.801332,62.25347462638795,51.97930895229295,3.321464930154639,4.774139477491381,-9999
2025-02-18T11:01:20.043Z,9,1739876479.999341,53.38757557924848,-1.483619715540595,75.31087,1.907037,1.676697,62.93826925483734,47.71758862282339,3.327163772145789,4.770169626555165,-9999
2025-02-18T11:01:21.046Z,10,1739876480.999326,53.38758647420144,-1.483590758027269,74.83098,1.884767,1.814433,63.63910424349391,51.75505222614897,3.319427042632893,4.77555663157985,-9999
2025-02-18T11:01:22.047Z,11,1739876481.999312,53.38759626629655,-1.483562546828361,74.59247,1.936574,1.638397,56.32778818272346,47.28327958264979,3.327235969661286,4.770119268423061,-9999
2025-02-18T11:01:23.055Z,12,1739876482.999297,53.38760641390017,-1.483543611836571,74.41978,1.848846,1.755592,53.12166917444887,53.86027441255204,3.320000125387812,4.775158238238158,-9999
2025-02-18T11:01:24.038Z,13,1739876483.999282,53.38761654898941,-1.483525836158582,74.26932,1.82096,1.634755,56.41084894823208,50.4724863357115,3.327858959932799,4.769684662069792,-9999
2025-02-18T11:01:25.038Z,14,1739876484.999268,53.38762169538886,-1.483506850676052,74.13799,1.606786,1.728527,57.60636680745,61.72619945821759,3.307558803543446,4.783784254530202,-9999
2025-02-18T11:01:26.041Z,15,1739876485.999252,53.38762627716842,-1.483475713603035,73.93185,1.47297,1.954359,68.97809549440835,70.74163227955302,3.264195809571582,4.813477199443679,-9999
2025-02-18T11:01:27.040Z,16,1739876486.999238,53.38762060624975,-1.483439602455592,73.76845,1.912709,1.809609,95.4801063589081,46.7457174587641,3.290825806897168,4.795310473936849,-9999
2025-02-18T11:01:28.042Z,17,1739876487.999223,53.3876539902377,-1.483423962286723,73.79164,1.982283,1.754528,38.7609708292625,49.66289441054493,3.299574042502276,4.789295164304872,-9999
2025-02-18T11:01:29.035Z,18,1739876488.999208,53.38767299625866,-1.483425900686338,73.5431,1.745052,1.706477,20.82016320042525,46.50732888410474,3.31723241515735,4.777081340799858,-9999
2025-02-18T11:01:30.041Z,19,1739876489.999193,53.38768748685762,-1.483450815545833,73.52258,1.94174,1.772055,348.2324998454772,38.71010725933568,3.318621186480146,4.776116670835622,-9999
2025-02-18T11:01:31.043Z,20,1739876490.999178,53.38770006026314,-1.483475941506454,73.40504,1.828004,1.791672,328.9740112464244,50.75362183665022,3.314011736197552,4.779316190119014,-9999
2025-02-18T11:01:32.042Z,21,1739876491.999164,53.3877061400112,-1.483500336065438,73.40127,1.789691,1.753694,320.0714828659133,54.57193800364794,3.317286207864436,4.77704398638962,-9999
2025-02-18T11:01:33.042Z,22,1739876492.999148,53.38771799024513,-1.483527878745812,73.4449,1.86778,1.612966,311.6663263631582,49.65191392752477,3.325784169163066,4.771131594594009,-9999
2025-02-18T11:01:34.038Z,23,1739876493.999134,53.38773225863473,-1.483544639746276,73.28622,1.822535,1.609959,317.4007193435745,49.9780336880266,3.3246832896528,4.771898789401581,-9999
2025-02-18T11:01:35.044Z,24,1739876494.999118,53.38774630779672,-1.483563943140487,73.19865,1.874102,1.745998,316.642451895775,52.82312177356,3.316588993956703,4.77752807191691,-9999
2025-02-18T11:01:36.036Z,25,1739876495.999104,53.38775625256265,-1.48358769133422,72.90105,1.925227,1.61163,315.8143930010079,47.61078899349489,3.322992970513118,4.773076026076814,-9999
2025-02-18T11:01:37.036Z,26,1739876496.999088,53.38777219603769,-1.483604014095523,72.90614,1.902357,1.129109,317.0169960742376,28.13575169346724,3.368307955434614,4.741206444581877,-9999
2025-02-18T11:01:38.043Z,27,1739876497.999074,53.38778263965804,-1.483619703331632,73.07282,1.721543,1.133141,318.6734197686498,30.94064027528402,3.368916213899155,4.740774259181324,-9999
2025-02-18T11:01:39.042Z,28,1739876498.999059,53.38779382756499,-1.483625802057586,73.4511,1.546262,1.181219,331.1852108913104,35.87175560813719,3.361521900425584,4.746020179660849,-9999
2025-02-18T11:01:40.042Z,29,1739876499.999043,53.38780360902157,-1.483658076262954,73.20609,1.788308,1.126647,316.742320776959,29.04586807620155,3.372130499845778,4.738488464141144,-9999
2025-02-18T11:01:41.042Z,30,1739876500.999029,53.3878176500811,-1.483676075627049,73.01477,1.739207,1.108444,321.0561483030623,30.00342979506927,3.37275167718466,4.738046343888681,-9999
2025-02-18T11:01:42.038Z,31,1739876501.999014,53.38783077818682,-1.483691710988832,72.93893,1.777384,1.108128,325.620588504365,29.5826370618475,3.371446567442369,4.738975108150486,-9999
2025-02-18T11:01:43.038Z,32,1739876502.998998,53.38784872843673,-1.483705534435345,72.7421,1.981157,1.187183,330.4976541119867,28.60241411034267,3.36829720056032,4.741214085177587,-9999
2025-02-18T11:01:44.036Z,33,1739876503.998983,53.38785145938342,-1.483707809927688,73.64244,1.209755,1.065236,331.5363770561757,43.43868848906753,3.354906383434122,4.750698916073488,-9999
2025-02-18T11:01:45.042Z,34,1739876504.998968,53.38787430663439,-1.483742129001886,73.12691,1.99048,1.12043,322.6569926043748,26.49894995029949,3.374452424408476,4.736835216491343,-9999
2025-02-18T11:01:46.043Z,35,1739876505.998953,53.3878829398769,-1.483762216507086,72.71812,1.605405,0.584582,315.337478635045,22.11219461712192,3.378662651419028,4.733833089653139,-9999
2025-02-18T11:01:47.037Z,36,1739876506.998938,53.38789372073605,-1.48378291540872,72.75946,1.624441,0.6434879,313.8189461672205,22.20280051349816,3.379663758781228,4.733118412882734,-9999
2025-02-18T11:01:48.039Z,37,1739876507.998924,53.38790521805672,-1.483801526252819,72.3968,1.600962,0.6931331,313.8606208061931,23.01949150562427,3.378313593906298,4.734082201865188,-9999
2025-02-18T11:01:49.042Z,38,1739876508.998908,53.38791781417488,-1.483819802216531,72.4,1.595513,0.5832412,315.5583637967112,21.78149223165429,3.378226944678717,4.734144034884821,-9999
2025-02-18T11:01:50.037Z,39,1739876509.998893,53.38793098288015,-1.483838662815788,72.26671,1.630523,0.681923,316.2396933158232,22.59589320532575,3.378318496011807,4.734078703643758,-9999
2025-02-18T11:01:51.037Z,40,1739876510.998878,53.38794158942965,-1.483859297032882,72.40563,1.620594,0.5038897,314.1860668038794,20.71020559701093,3.378345617725603,4.734059349013597,-9999
2025-02-18T11:01:52.038Z,41,1739876511.998862,53.38795306322395,-1.483879931677148,72.00539,1.626233,0.6163468,311.9263254700136,21.36481721344611,3.377928138264041,4.734357245235394,-9999
2025-02-18T11:01:53.037Z,42,1739876512.998848,53.38796602435052,-1.483896593111052,72.09225,1.624813,0.5620844,317.4764121724411,21.33932856108068,3.377621236893262,4.734576202035032,-9999
2025-02-18T11:01:54.043Z,43,1739876513.998832,53.38797772651357,-1.483914114991394,72.14227,1.621369,0.6202056,318.8748583382128,22.19098434397436,3.378574315859391,4.733896135848788,-9999
2025-02-18T11:01:55.039Z,44,1739876514.998817,53.3879814621586,-1.483942096136117,72.08537,1.624264,0.7260059,299.477299791406,21.66495286526873,3.378399950821857,4.734020575058342,-9999
2025-02-18T11:01:56.043Z,45,1739876515.998802,53.38798092018128,-1.483971326423206,71.89447,1.606746,0.6336496,283.7612921722621,20.4438599809192,3.378332285881477,4.734068862929612,-9999
2025-02-18T11:01:57.038Z,46,1739876516.998787,53.38798561331703,-1.483994620089964,72.06885,1.59941,0.777723,286.7516991437808,22.62320591934305,3.380803330584667,4.732304499152233,-9999
2025-02-18T11:01:58.039Z,47,1739876517.998772,53.38798439678618,-1.484021007021834,71.23158,1.563471,0.7079703,278.9200984590432,20.40175619039065,3.378793334185571,4.733739815162214,-9999
2025-02-18T11:01:59.034Z,48,1739876518.998757,53.38798347540659,-1.484041994118921,71.03967,1.48927,0.7046654,274.709937736001,21.06339871906303,3.380201769588314,4.732734202304294,-9999
