loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2025-02-18T10:53:10.035Z,1,1739875989.999325,53.38748202442045,-1.4837791865015,75.87615,0.05276314,0.9508361,-1,-1,3.326582270364447,4.77057516776392,-9999
2025-02-18T10:53:11.035Z,2,1739875990.999309,53.38748152144633,-1.483775262123037,75.82767,0.03422973,0.3079722,-1,-1,3.329895455921553,4.768263130891774,-9999
2025-02-18T10:53:12.042Z,3,1739875991.999293,53.3874838245558,-1.483771522644505,75.80978,0.4480761,1.269409,-1,-1,3.322438518846103,4.773461984899067,-9999
2025-02-18T10:53:13.045Z,4,1739875992.999278,53.38749513547097,-1.483791563766234,75.94475,1.319634,1.632695,300.3771821873856,68.38580641483237,3.322893162516702,4.773145510382916,-9999
2025-02-18T10:53:14.047Z,5,1739875993.999262,53.38751325756606,-1.483767254848589,75.75862,1.358446,1.739689,15.60703335650039,57.66635947026695,3.321708043020301,4.773970329790821,-9999
2025-02-18T10:53:15.047Z,6,1739875994.999247,53.38753230172217,-1.48375799484024,75.2981,1.758787,1.419509,14.90322523962738,35.89465179411973,3.332618916938102,4.766360056401021,-9999
2025-02-18T10:53:16.048Z,7,1739875995.999231,53.38755682530223,-1.483754179664524,75.03714,2.177058,1.73604,14.49341734501827,35.28621109271307,3.325509887508625,4.771322774752428,-9999
2025-02-18T10:53:17.042Z,8,1739875996.999216,53.38757708943047,-1.483745481079438,75.04099,2.098712,1.755543,11.33339680512181,36.02668762031205,3.325657629003559,4.771219798692916,-9999
2025-02-18T10:53:18.033Z,9,1739875997.999199,53.3875961279405,-1.483738793421137,74.9758,2.004863,1.602316,12.37896424817609,34.80246029289324,3.331782169817556,4.76694499713125,-9999
2025-02-18T10:53:19.042Z,10,1739875998.999185,53.38760605183565,-1.483680692268434,74.84937,2.771227,1.434657,51.21174329279463,32.83471563950263,3.306498739759778,4.784517020218011,-9999
2025-02-18T10:53:20.038Z,11,1739875999.999169,53.38762676863826,-1.483667708727062,74.37686,2.297759,1.802606,25.45817210030717,39.34130959220814,3.271866163985965,4.808266718657837,-9999
2025-02-18T10:53:21.043Z,12,1739876000.999154,53.38764581849445,-1.483684276857125,74.51022,2.096192,1.566326,18.76796431560158,34.81236244045224,3.309296765323604,4.782582142714077,-9999
2025-02-18T10:53:22.037Z,13,1739876001.999138,53.38766577760747,-1.483681451208378,74.33808,1.947491,1.560084,20.46377491788763,38.0149992959858,3.32154430593792,4.774084253181988,-9999
2025-02-18T10:53:23.038Z,14,1739876002.999122,53.38768864214572,-1.483671562256046,74.25454,1.954448,1.706044,20.17932890460991,41.29044441268694,3.320887266125771,4.774541318123925,-9999
2025-02-18T10:53:24.043Z,15,1739876003.999108,53.38770505510741,-1.483666666159315,74.04433,1.967565,1.57399,17.27548212674342,36.63958665754429,3.327077038069797,4.770230121863886,-9999
2025-02-18T10:53:25.045Z,16,1739876004.999092,53.38771983755372,-1.483668414910658,73.90195,1.777193,1.746817,13.47275169900137,43.28426077750912,3.322040475961532,4.773739007199924,-9999
