loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2024-07-26T12:43:04.040+01:00,1,1721994183.999579,53.38789434642846,-1.48389056325097,73.01036,0,0.72,-1,-1,4,3.535533905932737,-9999
2024-07-26T12:43:05.034+01:00,2,1721994184.999584,53.38790134531761,-1.483906907962155,72.58647,0,0.75,-1,-1,4,3.535533905932737,-9999
2024-07-26T12:43:06.039+01:00,3,1721994185.999591,53.38790725455934,-1.483925515787195,72.90776,0,0.72,230.9765625,99.16856157835814,3,3.535533905932737,-9999
2024-07-26T12:43:07.046+01:00,4,1721994186.999589,53.38791228370125,-1.483943955974173,72.18523,0,0.72,287.578125,96.9118739067751,3,3.535533905932737,-9999
2024-07-26T12:43:08.044+01:00,5,1721994187.999599,53.38791542691494,-1.483961809427928,72.69029,0.21,0.74,196.5234375,89.41605548138793,3,3.535533905932737,-9999
2024-07-26T12:43:09.045+01:00,6,1721994188.999609,53.38791542691527,-1.483961809427928,72.6903,0.21,0.8273451,-1,-1,3.540588390293294,4.613975604975516,-9999
2024-07-26T12:43:10.045+01:00,7,1721994189.999607,53.38791760621009,-1.48397899232943,72.5443,0,0.9167879,-1,-1,3.540588383639614,4.613975610081295,-9999
2024-07-26T12:43:11.040+01:00,8,1721994190.999615,53.38791760621009,-1.48397899232943,72.5443,0,0.8049845,-1,-1,3.540588377666553,4.613975614664794,-9999
2024-07-26T12:43:12.035+01:00,9,1721994191.99963,53.38791760621009,-1.48397899232943,72.5443,0,0.8273451,-1,-1,3.540588369275717,4.6139756211036,-9999
2024-07-26T12:43:13.035+01:00,10,1721994192.99963,53.38791760621009,-1.48397899232943,72.5443,0,0.8497058,-1,-1,3.540588361147943,4.613975627340543,-9999
2024-07-26T12:43:14.039+01:00,11,1721994193.999637,53.38791760621009,-1.48397899232943,72.5443,0,1.341641,-1,-1,4.067896048848199,4.306487611513707,-9999
2024-07-26T12:43:15.043+01:00,12,1721994194.999645,53.38791760621009,-1.48397899232943,72.5443,0,1.46,230.2734783394716,180,3.999999999999811,4.798200040696996,-9999
2024-07-26T12:43:16.041+01:00,13,1721994195.999643,53.38791760621009,-1.48397899232943,72.5443,0,0.9391485,-1,-1,4.0230658510889,4.412606048713028,-9999
2024-07-26T12:43:17.037+01:00,14,1721994196.99964,53.38791760621009,-1.48397899232943,72.5443,0,1.375182,-1,-1,4.000026740491482,4.652958691283961,-9999
2024-07-26T12:43:18.039+01:00,15,1721994197.999637,53.38791760621009,-1.48397899232943,72.5443,0,1.64351,-1,-1,4.000000000000065,5.786613722819222,-9999
2024-07-26T12:43:19.036+01:00,16,1721994198.999633,53.38792271917104,-1.484064403922748,71.18255,0,1.64351,-1,-1,4,4.751550546959493,-9999
2024-07-26T12:43:20.041+01:00,17,1721994199.999629,53.38792271917104,-1.484064403922748,71.18255,0,0.8049845,-1,-1,4.000049156741299,4.5714242125164,-9999
2024-07-26T12:43:21.047+01:00,18,1721994200.999625,53.38792271917104,-1.484064403922748,71.18255,0,0.8049845,-1,-1,4.000067638529444,4.503080525094389,-9999
2024-07-26T12:43:22.037+01:00,19,1721994201.999619,53.38791844440041,-1.484073456378173,71.25689,0,0.8049845,-1,-1,4.014915732326188,4.431500852970442,-9999
2024-07-26T12:43:23.045+01:00,20,1721994202.999614,53.38791647465317,-1.484075551853966,71.16845,0,1.207477,-1,-1,4.018998520553079,4.422050232302282,-9999
2024-07-26T12:43:24.048+01:00,21,1721994203.999608,53.38791869585751,-1.484078401701044,69.89635,0.18,1.207477,-1,-1,3.540588388366812,4.613975606453825,-9999
2024-07-26T12:43:25.043+01:00,22,1721994204.999601,53.3879255690181,-1.484090639279675,66.83501,0.18,1.151575,-1,-1,3.54058836366167,4.613975625411605,-9999
2024-07-26T12:43:26.043+01:00,23,1721994205.999595,53.38793642633797,-1.484093293430082,66.29436,0.37,0.8221375,40.78125291559934,87.9564405435147,3.540588328040651,4.613975652745812,-9999
2024-07-26T12:43:27.047+01:00,24,1721994206.999588,53.38793944106786,-1.484097763897371,66.0761,0,0.8049845,-1,-1,3.540588312240799,4.613975664870014,-9999
2024-07-26T12:43:28.044+01:00,25,1721994207.99958,53.38794178800048,-1.484088289439822,65.65221,0.53,1.423202,90.00000639401551,75.94254870941917,3.540588302947253,4.613975672001525,-9999
2024-07-26T12:43:29.047+01:00,26,1721994208.999572,53.38795526918926,-1.484021028715242,71.71811,1.78347,1.826241,95.00956799411817,50.01713372278382,3.330383558603646,4.767922229375324,-9999
2024-07-26T12:43:30.049+01:00,27,1721994209.999564,53.38795339413833,-1.483992936274969,72.21028,1.874972,1.781999,96.19293336392987,46.78504150884881,3.324830257804434,4.771796390205363,-9999
2024-07-26T12:43:31.046+01:00,28,1721994210.999557,53.38795612693382,-1.483969896444474,71.77595,1.718112,1.787707,90.83682260137722,50.90016483659739,3.320054170940749,4.775120661806126,-9999
2024-07-26T12:43:32.046+01:00,29,1721994211.999549,53.38796508157056,-1.483959413984234,72.08987,1.361696,1.742304,71.19391938391635,66.2874429306701,3.317679105572422,4.776771125481837,-9999
2024-07-26T12:43:33.053+01:00,30,1721994212.99954,53.38796351807825,-1.483936515515037,71.98666,1.489488,1.798384,87.28917740316618,58.97679189511351,3.321660565680741,4.774003363969316,-9999
