loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z)
2025-02-18T10:26:53.048Z,1,1739874413.000001,53.38737744482307,-1.483654668281712,75.85204,0.07320055,1.159131,-1,-1,3.328231554303026,4.769424677435477,-9999
2025-02-18T10:26:54.042Z,2,1739874413.999986,53.38738114449816,-1.483653951406077,75.67767,0.1758938,1.166251,-1,-1,3.317325375902922,4.777016786989488,-9999
2025-02-18T10:26:55.044Z,3,1739874414.999971,53.38739006883341,-1.483647531793782,75.5899,0.8306227,1.576995,14.61304682321329,83.7413160968937,3.333891210376839,4.765470221306696,-9999
2025-02-18T10:26:56.039Z,4,1739874415.999955,53.38740888874042,-1.483642237886485,75.39957,1.305058,1.765679,7.413858940318802,55.95423714468369,3.328761312217314,4.769054954503471,-9999
2025-02-18T10:26:57.046Z,5,1739874416.999939,53.38742267435762,-1.483639628076174,75.24131,1.360328,1.778002,5.706655140159559,53.76512674394227,3.328985560609226,4.768898423120806,-9999
2025-02-18T10:26:58.043Z,6,1739874417.999924,53.38743413867953,-1.483635806157002,75.1319,1.255758,1.766967,8.152092193692146,58.92209652406715,3.32873994507966,4.769069868519426,-9999
2025-02-18T10:26:59.044Z,7,1739874418.999909,53.38744453444912,-1.48364071488366,74.90845,1.285724,1.928688,359.6531260089068,60.79818313812306,3.321294486476482,4.774258054073926,-9999
2025-02-18T10:27:00.037Z,8,1739874419.999893,53.3874563037936,-1.48363104521055,74.76093,1.293791,1.628827,0.5261685162519404,51.08554541274386,3.333134722770084,4.765999365574154,-9999
2025-02-18T10:27:01.036Z,9,1739874420.999878,53.3874718631441,-1.483627722572772,74.79813,1.40538,1.785131,0.7875440306041827,51.62407718516373,3.32676842054438,4.770445357496246,-9999
2025-02-18T10:27:02.045Z,10,1739874421.999863,53.38748448856229,-1.483626599089264,74.58858,1.308755,1.631454,351.9839777857207,51.26708456053716,3.332105936997923,4.766718688722047,-9999
2025-02-18T10:27:03.045Z,11,1739874422.999847,53.38748810301512,-1.483630611562016,74.38829,0.7897483,1.680775,338.4820945552943,96.59741056586415,3.325992738688086,4.770986201508338,-9999
2025-02-18T10:27:04.038Z,12,1739874423.999832,53.38750934529934,-1.483625621657561,74.24297,1.593618,1.621781,5.863792116575075,42.00561133644032,3.334999871385795,4.764694417341532,-9999
2025-02-18T10:27:05.042Z,13,1739874424.999817,53.38752535003123,-1.48362350922189,74.02602,1.618075,1.772762,4.301061408773547,44.72838504210759,3.333727056950262,4.765585057739141,-9999
2025-02-18T10:27:06.042Z,14,1739874425.999801,53.38754023364811,-1.483621947180081,73.93101,1.557763,1.625763,6.394533182686628,43.13336521131744,3.339979068084094,4.761205399638724,-9999
2025-02-18T10:27:07.041Z,15,1739874426.999786,53.38755307448982,-1.483618972367041,74.01588,1.51307,1.619706,8.682591587518944,45.0728097831819,3.341629250023881,4.760047372471588,-9999
